,h_id,t_id,entity_sim_score,norm_entity_sim_score
301,301,301,553.63434,0.3032455
302,302,302,180.6564,0.23420182
303,303,303,1340.7695,0.44895586
304,304,304,2424.3738,0.649547
305,305,305,2412.476,0.6473446
306,306,306,1986.6228,0.56851286
307,307,307,2232.873,0.6140974
308,308,308,2923.8005,0.74199826
309,309,309,-450.97186,0.117278114
310,310,310,2135.2847,0.5960323
311,311,311,424.39462,0.27932137
312,312,312,1402.4816,0.46037966
313,313,313,-422.1952,0.1226051
314,314,314,1742.6403,0.52334803
315,315,315,2244.856,0.6163156
316,316,316,1806.5831,0.5351848
317,317,317,-112.095184,0.18000919
318,318,318,2152.618,0.59924096
319,319,319,748.769,0.33936784
320,320,320,2371.196,0.63970304
321,321,321,182.50967,0.23454489
322,322,322,2053.498,0.58089244
323,323,323,2553.5225,0.67345434
324,324,324,28.786753,0.20608851
325,325,325,1914.7515,0.5552084
326,326,326,356.77985,0.26680484
327,327,327,3448.8997,0.8392018
328,328,328,2087.4404,0.58717567
329,329,329,660.7013,0.32306522
330,330,330,495.81915,0.29254308
331,331,331,1164.552,0.4163354
332,332,332,201.05363,0.23797764
333,333,333,2375.7158,0.6405397
334,334,334,2417.3071,0.64823884
335,335,335,2265.3262,0.62010497
336,336,336,3280.62,0.8080508
337,337,337,-827.4117,0.047593553
338,338,338,2706.6174,0.70179445
339,339,339,119.95018,0.22296421
340,340,340,2636.18,0.68875545
341,341,341,3036.7212,0.76290154
342,342,342,3291.1714,0.810004
343,343,343,2499.478,0.6634499
344,344,344,-408.3418,0.12516958
345,345,345,2062.446,0.58254886
346,346,346,57.3791,0.21138139
347,347,347,2630.0088,0.68761307
348,348,348,-552.23816,0.09853223
349,349,349,2480.5317,0.6599427
350,350,350,3228.609,0.79842275
351,351,351,1763.9915,0.5273005
352,352,352,53.965088,0.21074939
353,353,353,2167.649,0.6020234
354,354,354,190.23285,0.23597458
355,355,355,2176.234,0.60361266
356,356,356,100.27102,0.2193213
357,357,357,1515.8314,0.48136243
358,358,358,737.1476,0.33721656
359,359,359,3033.9048,0.7623802
360,360,360,1871.7283,0.5472442
361,361,361,209.24985,0.23949489
362,362,362,2520.2222,0.66729
363,363,363,325.6814,0.26104808
364,364,364,2729.4219,0.7060159
365,365,365,105.0981,0.22021487
366,366,366,3156.0254,0.7849865
367,367,367,1964.3687,0.5643933
368,368,368,547.2803,0.3020693
369,369,369,2968.12,0.7502025
370,370,370,59.796535,0.21182887
371,371,371,2716.11,0.7035517
372,372,372,2339.2522,0.6337897
373,373,373,2528.9475,0.66890514
374,374,374,2143.2063,0.5974988
375,375,375,2773.2065,0.7141211
376,376,376,987.82336,0.38362032
377,377,377,1031.2006,0.3916501
378,378,378,2162.8406,0.60113335
379,379,379,-36.74732,0.1939572
380,380,380,3005.633,0.75714666
381,381,381,2188.7817,0.60593545
382,382,382,2283.9658,0.6235554
383,383,383,2693.1833,0.6993076
384,384,384,-172.47942,0.16883117
385,385,385,2442.5378,0.65290946
386,386,386,-105.61653,0.18120848
387,387,387,1937.2258,0.5593687
388,388,388,2591.4841,0.6804816
389,389,389,2150.2327,0.59879947
390,390,390,2023.6477,0.5753667
391,391,391,442.81473,0.28273118
392,392,392,112.17659,0.2215252
393,393,393,2209.065,0.6096902
394,394,394,-208.07852,0.16224127
395,395,395,2729.132,0.70596224
396,396,396,2911.1982,0.7396654
397,397,397,2455.6238,0.65533185
398,398,398,1692.0507,0.5139832
399,399,399,-87.92175,0.18448405
400,400,400,2313.6553,0.6290514
401,401,401,-126.31611,0.17737669
402,402,402,2878.016,0.7335229
403,403,403,2527.631,0.6686615
404,404,404,26.932323,0.20574524
405,405,405,2276.395,0.62215394
406,406,406,2797.7485,0.71866417
407,407,407,2362.8955,0.6381665
408,408,408,-476.0199,0.11264136
409,409,409,2174.6409,0.60331774
410,410,410,389.38333,0.27284026
411,411,411,2935.019,0.744075
412,412,412,768.1932,0.34296355
413,413,413,2807.7722,0.7205197
414,414,414,235.83989,0.24441709
415,415,415,1818.5397,0.53739816
416,416,416,405.13516,0.27575615
417,417,417,2779.7039,0.71532387
418,418,418,2266.5422,0.62033004
419,419,419,460.78876,0.28605846
420,420,420,2920.5852,0.74140304
421,421,421,2526.334,0.6684213
422,422,422,-583.53674,0.0927384
423,423,423,2271.6875,0.6212825
424,424,424,2267.451,0.62049824
425,425,425,304.43414,0.2571149
426,426,426,2660.3022,0.69322085
427,427,427,1837.7397,0.5409524
428,428,428,2513.2634,0.6660018
429,429,429,2530.3218,0.66915953
430,430,430,3848.9517,0.91325736
431,431,431,409.71704,0.27660432
432,432,432,2260.477,0.6192073
433,433,433,301.12045,0.2565015
434,434,434,2639.1982,0.6893142
435,435,435,2871.0115,0.73222625
436,436,436,2501.721,0.6638651
437,437,437,2908.8171,0.7392246
438,438,438,2460.2427,0.6561869
439,439,439,3065.2808,0.76818836
440,440,440,3246.2153,0.801682
441,441,441,-258.65387,0.15287901
442,442,442,2706.4065,0.7017554
443,443,443,277.07037,0.25204945
444,444,444,2119.6714,0.5931421
445,445,445,3573.2656,0.8622238
446,446,446,2786.693,0.71661764
447,447,447,-376.58453,0.1310483
448,448,448,2826.6335,0.72401124
449,449,449,2282.3535,0.623257
450,450,450,196.90407,0.2372095
451,451,451,1874.8502,0.54782206
452,452,452,2335.7524,0.6331419
