,h_id,t_id,entity_sim_score,norm_entity_sim_score
591,591,591,3771.4233,0.61663365
592,592,592,250.405,0.11684399
593,593,593,615.6377,0.1686868
594,594,594,450.57257,0.1452567
595,595,595,857.8276,0.20306437
596,596,596,1431.3062,0.28446656
597,597,597,887.78107,0.20731609
598,598,598,178.94307,0.106700346
599,599,599,938.33325,0.2144917
600,600,600,484.02014,0.1500044
601,601,601,313.80182,0.12584282
602,602,602,155.8621,0.10342413
603,603,603,507.93942,0.15339962
604,604,604,399.20667,0.13796557
605,605,605,528.8251,0.15636422
606,606,606,987.8505,0.22152042
607,607,607,371.73578,0.13406624
608,608,608,948.7258,0.21596687
609,609,609,918.3159,0.21165034
610,610,610,782.654,0.19239387
611,611,611,895.40283,0.20839795
612,612,612,803.63116,0.19537145
613,613,613,297.56647,0.1235383
614,614,614,624.4264,0.1699343
615,615,615,346.85596,0.13053468
616,616,616,700.54895,0.18073949
617,617,617,419.162,0.14079814
618,618,618,1905.1638,0.3517281
619,619,619,2119.7231,0.38218364
620,620,620,491.23035,0.15102784
621,621,621,1518.4651,0.29683828
622,622,622,433.50317,0.14283378
623,623,623,2713.1912,0.46642324
624,624,624,1732.2081,0.327178
625,625,625,339.3998,0.12947631
626,626,626,331.81903,0.12840027
627,627,627,425.25262,0.14166266
628,628,628,700.3025,0.18070452
629,629,629,745.46027,0.1871144
630,630,630,1708.1296,0.32376015
631,631,631,847.54535,0.20160486
632,632,632,1793.9707,0.33594483
633,633,633,442.20135,0.14406845
634,634,634,-95.07271,0.06780528
635,635,635,1351.8667,0.27319056
636,636,636,550.7462,0.1594758
637,637,637,534.82965,0.15721652
638,638,638,1721.0856,0.3255992
639,639,639,2649.9426,0.45744544
640,640,640,389.63135,0.13660641
641,641,641,409.03485,0.13936064
642,642,642,1073.1068,0.23362209
643,643,643,893.64966,0.2081491
644,644,644,1052.7623,0.23073429
645,645,645,913.56476,0.21097593
646,646,646,1031.4608,0.22771066
647,647,647,1252.5588,0.25909433
648,648,648,699.4754,0.1805871
649,649,649,593.1235,0.16549104
650,650,650,-572.761,0.0
651,651,651,3489.2412,0.5765794
652,652,652,454.93115,0.14587538
653,653,653,399.89536,0.13806334
654,654,654,642.31494,0.17247349
655,655,655,556.82666,0.1603389
656,656,656,1484.7908,0.2920584
657,657,657,1693.6075,0.32169884
658,658,658,825.72534,0.1985076
659,659,659,780.3675,0.1920693
660,660,660,1611.2783,0.31001264
661,661,661,579.596,0.16357087
662,662,662,984.3058,0.22101726
663,663,663,600.01013,0.16646855
664,664,664,1390.4994,0.27867424
665,665,665,720.7214,0.18360287
666,666,666,1330.3593,0.2701377
667,667,667,586.7103,0.16458072
668,668,668,2207.7197,0.39467427
669,669,669,69.47664,0.091162175
670,670,670,-122.048096,0.06397627
671,671,671,1014.92224,0.22536309
672,672,672,2567.6006,0.44575745
673,673,673,254.72046,0.11745654
674,674,674,616.40875,0.16879624
675,675,675,1123.0267,0.24070795
676,676,676,1136.7781,0.24265988
677,677,677,581.12036,0.16378725
678,678,678,851.4668,0.20216148
679,679,679,386.138,0.13611056
680,680,680,418.50287,0.14070457
681,681,681,487.4675,0.15049374
682,682,682,846.56573,0.20146579
683,683,683,371.76096,0.13406982
684,684,684,2353.7483,0.41540226
685,685,685,316.70328,0.12625466
686,686,686,1711.4819,0.324236
687,687,687,496.49933,0.15177575
688,688,688,2258.0437,0.4018175
689,689,689,1.2269435,0.0814745
690,690,690,80.80823,0.092770636
691,691,691,832.7675,0.19950722
692,692,692,2764.2483,0.4736705
693,693,693,690.75134,0.17934878
694,694,694,537.45514,0.1575892
695,695,695,325.45593,0.12749706
696,696,696,867.27185,0.20440492
697,697,697,677.3246,0.17744292
698,698,698,709.98724,0.18207923
699,699,699,666.6981,0.17593455
700,700,700,169.38228,0.105343245
701,701,701,1276.193,0.2624491
702,702,702,808.7427,0.19609702
703,703,703,1386.7344,0.27813983
704,704,704,696.7968,0.18020691
705,705,705,651.3877,0.17376132
706,706,706,798.44836,0.1946358
707,707,707,685.4519,0.17859656
708,708,708,633.6136,0.17123838
709,709,709,309.97168,0.12529916
710,710,710,1214.3546,0.25367144
711,711,711,482.96036,0.14985396
712,712,712,1060.3817,0.23181583
713,713,713,3610.8413,0.5938399
714,714,714,427.09045,0.14192353
715,715,715,234.09044,0.114528224
716,716,716,3090.572,0.51999044
717,717,717,438.50568,0.14354387
718,718,718,4734.004,0.7532667
719,719,719,2337.7085,0.4131255
720,720,720,1039.7028,0.22888055
721,721,721,219.4762,0.11245381
722,722,722,163.73944,0.10454228
723,723,723,294.8142,0.12314764
724,724,724,411.4041,0.13969694
725,725,725,708.6473,0.181889
726,726,726,3183.1375,0.5331296
727,727,727,1030.2966,0.22754541
728,728,728,325.69315,0.12753072
729,729,729,-77.977844,0.0702318
730,730,730,1667.233,0.3179551
731,731,731,671.5864,0.17662843
732,732,732,1043.689,0.22944638
733,733,733,1367.4965,0.2754091
734,734,734,742.80023,0.18673685
735,735,735,657.52716,0.17463277
736,736,736,541.3538,0.1581426
737,737,737,197.99222,0.109404266
738,738,738,710.25366,0.18211703
739,739,739,788.0263,0.19315645
740,740,740,794.09296,0.19401757
741,741,741,782.26917,0.19233924
742,742,742,621.16284,0.16947107
743,743,743,785.79626,0.19283989
744,744,744,1235.8662,0.2567249
745,745,745,632.6296,0.17109871
746,746,746,614.7518,0.16856104
747,747,747,814.7502,0.19694975
748,748,748,721.9214,0.1837732
749,749,749,1558.496,0.30252045
750,750,750,567.4225,0.16184291
751,751,751,311.7776,0.1255555
752,752,752,433.58026,0.14284472
753,753,753,642.1893,0.17245565
754,754,754,562.7926,0.16118573
755,755,755,663.3872,0.17546459
756,756,756,-345.8379,0.032210514
757,757,757,3929.6187,0.63908863
758,758,758,1699.2543,0.32250032
759,759,759,349.58145,0.13092154
760,760,760,626.2981,0.17019999
761,761,761,-37.50402,0.07597685
762,762,762,4189.4946,0.67597663
763,763,763,341.13162,0.12972213
764,764,764,1332.027,0.27037442
765,765,765,369.96646,0.13381508
766,766,766,-2.1233947,0.080998935
767,767,767,608.15674,0.16762492
768,768,768,944.3248,0.21534218
769,769,769,1262.8577,0.2605562
770,770,770,789.4174,0.1933539
771,771,771,762.5485,0.18954001
772,772,772,762.2794,0.1895018
773,773,773,692.25433,0.17956214
774,774,774,329.52817,0.1280751
775,775,775,286.1703,0.121920675
776,776,776,1084.2642,0.23520581
777,777,777,424.5451,0.14156224
778,778,778,555.89545,0.16020672
779,779,779,1342.165,0.27181345
780,780,780,4737.1665,0.7537157
